iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients
POL,Europe,Poland,2022-04-02,5969071,2101,4190.857,115343,96,74.571,149761.634,52.713,105.147,2893.91,2.409,1.871,0.44,
POL,Europe,Poland,2022-04-03,5969621,550,3770.571,115345,2,73.857,149775.433,13.799,94.602,2893.96,0.05,1.853,0.41,
POL,Europe,Poland,2022-04-04,5970114,493,3502.857,115345,0,73.714,149787.802,12.369,87.885,2893.96,0,1.849,0.39,
POL,Europe,Poland,2022-04-05,5971998,1884,2828.286,115395,50,65.143,149835.071,47.269,70.961,2895.215,1.254,1.634,0.36,
POL,Europe,Poland,2022-04-06,5973557,1559,2231,115472,77,61.714,149874.186,39.115,55.975,2897.147,1.932,1.548,0.34,
POL,Europe,Poland,2022-04-07,5975040,1483,1729.857,115536,64,51.857,149911.394,37.208,43.401,2898.753,1.606,1.301,0.35,
POL,Europe,Poland,2022-04-08,5976364,1324,1342,115594,58,49.571,149944.612,33.219,33.67,2900.208,1.455,1.244,0.37,
POL,Europe,Poland,2022-04-09,5977773,1409,1243.143,115635,41,41.714,149979.963,35.351,31.19,2901.236,1.029,1.047,0.4,
POL,Europe,Poland,2022-04-10,5978215,442,1227.714,115635,0,41.429,149991.053,11.09,30.803,2901.236,0,1.039,0.43,
POL,Europe,Poland,2022-04-11,5978596,381,1211.714,115635,0,41.429,150000.612,9.559,30.401,2901.236,0,1.039,0.46,
POL,Europe,Poland,2022-04-12,5980220,1624,1174.571,115696,61,43,150041.358,40.746,29.47,2902.767,1.53,1.079,0.47,
POL,Europe,Poland,2022-04-13,5981486,1266,1132.714,115736,40,37.714,150073.121,31.763,28.419,2903.771,1.004,0.946,0.47,
POL,Europe,Poland,2022-04-14,5982664,1178,1089.143,115775,39,34.143,150102.677,29.556,27.326,2904.749,0.978,0.857,0.49,
POL,Europe,Poland,2022-04-15,5983864,1200,1071.429,115809,34,30.714,150132.784,30.108,26.882,2905.602,0.853,0.771,0.51,
POL,Europe,Poland,2022-04-16,5984940,1076,1023.857,115838,29,29,150159.781,26.996,25.688,2906.33,0.728,0.728,0.53,
POL,Europe,Poland,2022-04-17,5985251,311,1005.143,115838,0,29,150167.584,7.803,25.219,2906.33,0,0.728,0.55,
POL,Europe,Poland,2022-04-18,5985517,266,988.714,115838,0,29,150174.257,6.674,24.806,2906.33,0,0.728,0.57,
POL,Europe,Poland,2022-04-19,5985818,301,799.714,115838,0,20.286,150181.809,7.552,20.065,2906.33,0,0.509,0.59,
POL,Europe,Poland,2022-04-20,5987341,1523,836.429,115869,31,19,150220.021,38.211,20.986,2907.107,0.778,0.477,0.68,
POL,Europe,Poland,2022-04-21,5988518,1177,836.286,115899,30,17.714,150249.551,29.53,20.982,2907.86,0.753,0.444,0.72,
POL,Europe,Poland,2022-04-22,5989614,1096,821.429,115926,27,16.714,150277.049,27.498,20.609,2908.538,0.677,0.419,0.76,
POL,Europe,Poland,2022-04-23,5990853,1239,844.714,115948,22,15.714,150308.135,31.086,21.194,2909.09,0.552,0.394,0.78,
POL,Europe,Poland,2022-04-24,5991197,344,849.429,115948,0,15.714,150316.766,8.631,21.312,2909.09,0,0.394,0.78,
POL,Europe,Poland,2022-04-25,5991464,267,849.571,115948,0,15.714,150323.465,6.699,21.315,2909.09,0,0.394,0.8,
POL,Europe,Poland,2022-04-26,5992820,1356,1000.286,115977,29,19.857,150357.487,34.022,25.097,2909.817,0.728,0.498,0.82,
POL,Europe,Poland,2022-04-27,5993861,1041,931.429,115998,21,18.429,150383.605,26.118,23.369,2910.344,0.527,0.462,0.8,
POL,Europe,Poland,2022-04-28,5994818,957,900,116022,24,17.571,150407.616,24.011,22.581,2910.946,0.602,0.441,0.77,
POL,Europe,Poland,2022-04-29,5995674,856,865.714,116042,20,16.571,150429.092,21.477,21.72,2911.448,0.502,0.416,0.76,
POL,Europe,Poland,2022-04-30,5996514,840,808.714,116059,17,15.857,150450.168,21.075,20.29,2911.874,0.427,0.398,0.74,
POL,Europe,Poland,2022-05-01,5996748,234,793,116059,0,15.857,150456.039,5.871,19.896,2911.874,0,0.398,0.72,
POL,Europe,Poland,2022-05-02,5996935,187,781.571,116059,0,15.857,150460.73,4.692,19.609,2911.874,0,0.398,0.71,
POL,Europe,Poland,2022-05-03,5997825,890,715,116069,10,13.143,150483.06,22.33,17.939,2912.125,0.251,0.33,0.69,
POL,Europe,Poland,2022-05-04,5997998,173,591,116070,1,10.286,150487.401,4.341,14.828,2912.15,0.025,0.258,0.69,
POL,Europe,Poland,2022-05-05,5998909,911,584.429,116099,29,11,150510.257,22.857,14.663,2912.878,0.728,0.276,0.74,
POL,Europe,Poland,2022-05-06,5999517,608,549,116124,25,11.714,150525.512,15.254,13.774,2913.505,0.627,0.294,0.75,
POL,Europe,Poland,2022-05-07,6000217,700,529,116138,14,11.286,150543.075,17.563,13.272,2913.857,0.351,0.283,0.77,
POL,Europe,Poland,2022-05-08,6000416,199,524,116138,0,11.286,150548.067,4.993,13.147,2913.857,0,0.283,0.77,
POL,Europe,Poland,2022-05-09,6000600,184,523.571,116138,0,11.286,150552.684,4.616,13.136,2913.857,0,0.283,0.77,
POL,Europe,Poland,2022-05-10,6001327,727,500.286,116150,12,11.571,150570.924,18.24,12.552,2914.158,0.301,0.29,0.76,
POL,Europe,Poland,2022-05-11,6001893,566,556.429,116164,14,13.429,150585.125,14.201,13.961,2914.509,0.351,0.337,0.76,
POL,Europe,Poland,2022-05-12,6002394,501,497.857,116175,11,10.857,150597.695,12.57,12.491,2914.785,0.276,0.272,0.74,
POL,Europe,Poland,2022-05-13,6002863,469,478,116186,11,8.857,150609.462,11.767,11.993,2915.061,0.276,0.222,0.73,
POL,Europe,Poland,2022-05-14,6003297,434,440,116207,21,9.857,150620.351,10.889,11.039,2915.588,0.527,0.247,0.72,
POL,Europe,Poland,2022-05-15,6003436,139,431.429,116207,0,9.857,150623.838,3.487,10.824,2915.588,0,0.247,0.72,
POL,Europe,Poland,2022-05-16,6003531,95,418.714,116207,0,9.857,150626.221,2.384,10.505,2915.588,0,0.247,0.71,
POL,Europe,Poland,2022-05-17,6004041,510,387.714,116217,10,9.571,150639.017,12.796,9.728,2915.839,0.251,0.24,0.7,
POL,Europe,Poland,2022-05-18,6004427,386,362,116230,13,9.429,150648.702,9.685,9.082,2916.165,0.326,0.237,0.71,
POL,Europe,Poland,2022-05-19,6004786,359,341.714,116242,12,9.571,150657.709,9.007,8.573,2916.466,0.301,0.24,0.7,
POL,Europe,Poland,2022-05-20,6005101,315,319.714,116255,13,9.857,150665.612,7.903,8.022,2916.792,0.326,0.247,0.71,
POL,Europe,Poland,2022-05-21,6005436,335,305.571,116268,13,8.714,150674.017,8.405,7.667,2917.118,0.326,0.219,0.72,
POL,Europe,Poland,2022-05-22,6005531,95,299.286,116268,0,8.714,150676.401,2.384,7.509,2917.118,0,0.219,0.72,
POL,Europe,Poland,2022-05-23,6005596,65,295,116268,0,8.714,150678.032,1.631,7.401,2917.118,0,0.219,0.73,
POL,Europe,Poland,2022-05-24,6006015,419,282,116284,16,9.571,150688.544,10.513,7.075,2917.52,0.401,0.24,0.73,
POL,Europe,Poland,2022-05-25,6006298,283,267.286,116290,6,8.571,150695.644,7.1,6.706,2917.67,0.151,0.215,0.73,
POL,Europe,Poland,2022-05-26,6006547,249,251.571,116299,9,8.143,150701.892,6.247,6.312,2917.896,0.226,0.204,0.74,
POL,Europe,Poland,2022-05-27,6006809,262,244,116305,6,7.143,150708.465,6.573,6.122,2918.047,0.151,0.179,0.75,
POL,Europe,Poland,2022-05-28,6007073,264,233.857,116311,6,6.143,150715.089,6.624,5.867,2918.197,0.151,0.154,0.77,
POL,Europe,Poland,2022-05-29,6007156,83,232.143,116311,0,6.143,150717.171,2.082,5.824,2918.197,0,0.154,0.8,
POL,Europe,Poland,2022-05-30,6007238,82,234.571,116311,0,6.143,150719.229,2.057,5.885,2918.197,0,0.154,0.81,
POL,Europe,Poland,2022-05-31,6007584,346,224.143,116318,7,4.857,150727.91,8.681,5.624,2918.373,0.176,0.122,0.81,
POL,Europe,Poland,2022-06-01,6007840,256,220.286,116326,8,5.143,150734.333,6.423,5.527,2918.573,0.201,0.129,0.81,
POL,Europe,Poland,2022-06-02,6008059,219,216,116333,7,4.857,150739.827,5.495,5.419,2918.749,0.176,0.122,0.82,
POL,Europe,Poland,2022-06-03,6008295,236,212.286,116338,5,4.714,150745.748,5.921,5.326,2918.874,0.125,0.118,0.85,
POL,Europe,Poland,2022-06-04,6008550,255,211,116349,11,5.429,150752.146,6.398,5.294,2919.15,0.276,0.136,0.86,
POL,Europe,Poland,2022-06-05,6008612,62,208,116349,0,5.429,150753.702,1.556,5.219,2919.15,0,0.136,0.88,
POL,Europe,Poland,2022-06-06,6008665,53,203.857,116349,0,5.429,150755.032,1.33,5.115,2919.15,0,0.136,0.89,
POL,Europe,Poland,2022-06-07,6009003,338,202.714,116355,6,5.286,150763.512,8.48,5.086,2919.301,0.151,0.133,0.9,
POL,Europe,Poland,2022-06-08,6009205,202,195,116362,7,5.143,150768.58,5.068,4.892,2919.477,0.176,0.129,0.91,
POL,Europe,Poland,2022-06-09,6009479,274,202.857,116368,6,5,150775.454,6.875,5.09,2919.627,0.151,0.125,0.94,
POL,Europe,Poland,2022-06-10,6009726,247,204.429,116369,1,4.429,150781.652,6.197,5.129,2919.652,0.025,0.111,0.96,
POL,Europe,Poland,2022-06-11,6009989,263,205.571,116371,2,3.143,150788.25,6.599,5.158,2919.702,0.05,0.079,0.96,
POL,Europe,Poland,2022-06-12,6010045,56,204.714,116371,0,3.143,150789.655,1.405,5.136,2919.702,0,0.079,0.95,
POL,Europe,Poland,2022-06-13,6010090,45,203.571,116371,0,3.143,150790.784,1.129,5.108,2919.702,0,0.079,0.93,
POL,Europe,Poland,2022-06-14,6010411,321,201.143,116380,9,3.571,150798.838,8.054,5.047,2919.928,0.226,0.09,0.91,
POL,Europe,Poland,2022-06-15,6010643,232,205.429,116387,7,3.571,150804.659,5.821,5.154,2920.104,0.176,0.09,0.9,
POL,Europe,Poland,2022-06-16,6010871,228,198.857,116390,3,3.143,150810.379,5.72,4.989,2920.179,0.075,0.079,0.9,
POL,Europe,Poland,2022-06-17,6010919,48,170.429,116390,0,3,150811.583,1.204,4.276,2920.179,0,0.075,0.92,
POL,Europe,Poland,2022-06-18,6011174,255,169.286,116393,3,3.143,150817.981,6.398,4.247,2920.254,0.075,0.079,1.01,
POL,Europe,Poland,2022-06-19,6011239,65,170.571,116393,0,3.143,150819.612,1.631,4.28,2920.254,0,0.079,1.09,
POL,Europe,Poland,2022-06-20,6011286,47,170.857,116393,0,3.143,150820.791,1.179,4.287,2920.254,0,0.079,1.15,
POL,Europe,Poland,2022-06-21,6011660,374,178.429,116400,7,2.857,150830.175,9.384,4.477,2920.43,0.176,0.072,1.21,
POL,Europe,Poland,2022-06-22,6011984,324,191.571,116404,4,2.429,150838.304,8.129,4.806,2920.53,0.1,0.061,1.27,
POL,Europe,Poland,2022-06-23,6012289,305,202.571,116405,1,2.143,150845.956,7.652,5.082,2920.555,0.025,0.054,1.32,
POL,Europe,Poland,2022-06-24,6012635,346,245.143,116412,7,3.143,150854.637,8.681,6.151,2920.731,0.176,0.079,1.37,
POL,Europe,Poland,2022-06-25,6012979,344,257.857,116417,5,3.429,150863.268,8.631,6.47,2920.857,0.125,0.086,1.4,
POL,Europe,Poland,2022-06-26,6013076,97,262.429,116417,0,3.429,150865.702,2.434,6.584,2920.857,0,0.086,1.44,
POL,Europe,Poland,2022-06-27,6013164,88,268.286,116417,0,3.429,150867.91,2.208,6.731,2920.857,0,0.086,1.5,
POL,Europe,Poland,2022-06-28,6013859,695,314.143,116420,3,2.857,150885.347,17.437,7.882,2920.932,0.075,0.072,1.56,
POL,Europe,Poland,2022-06-29,6014404,545,345.714,116424,4,2.857,150899.021,13.674,8.674,2921.032,0.1,0.072,1.58,
POL,Europe,Poland,2022-06-30,6014992,588,386.143,116424,0,2.714,150913.773,14.753,9.688,2921.032,0,0.068,1.58,
POL,Europe,Poland,2022-07-01,6015634,642,428.429,116429,5,2.429,150929.881,16.108,10.749,2921.158,0.125,0.061,1.58,
POL,Europe,Poland,2022-07-02,6016249,615,467.143,116435,6,2.571,150945.311,15.43,11.72,2921.308,0.151,0.065,1.56,
POL,Europe,Poland,2022-07-03,6016407,158,475.857,116435,0,2.571,150949.275,3.964,11.939,2921.308,0,0.065,1.56,
POL,Europe,Poland,2022-07-04,6016526,119,480.286,116435,0,2.571,150952.261,2.986,12.05,2921.308,0,0.065,1.58,
POL,Europe,Poland,2022-07-05,6017601,1075,534.571,116437,2,2.429,150979.232,26.971,13.412,2921.358,0.05,0.061,1.61,
POL,Europe,Poland,2022-07-06,6018565,964,594.429,116440,3,2.286,151003.419,24.186,14.914,2921.434,0.075,0.057,1.64,
POL,Europe,Poland,2022-07-07,6019633,1068,663,116449,9,3.571,151030.214,26.796,16.634,2921.659,0.226,0.09,1.65,
POL,Europe,Poland,2022-07-08,6020679,1046,720.714,116449,0,2.857,151056.458,26.244,18.082,2921.659,0,0.072,1.65,
POL,Europe,Poland,2022-07-09,6021943,1264,813.429,116453,4,2.571,151088.171,31.713,20.409,2921.76,0.1,0.065,1.65,
POL,Europe,Poland,2022-07-10,6022227,284,831.429,116453,0,2.571,151095.297,7.125,20.86,2921.76,0,0.065,1.64,
POL,Europe,Poland,2022-07-11,6022454,227,846.857,116453,0,2.571,151100.992,5.695,21.247,2921.76,0,0.065,1.64,
POL,Europe,Poland,2022-07-12,6024488,2034,983.857,116458,5,3,151152.024,51.032,24.685,2921.885,0.125,0.075,1.65,
POL,Europe,Poland,2022-07-13,6026134,1646,1081.286,116464,6,3.429,151193.322,41.297,27.129,2922.036,0.151,0.086,1.65,
POL,Europe,Poland,2022-07-14,6027974,1840,1191.571,116468,4,2.714,151239.487,46.165,29.896,2922.136,0.1,0.068,1.65,
POL,Europe,Poland,2022-07-15,6029947,1973,1324,116470,2,3,151288.988,49.502,33.219,2922.186,0.05,0.075,1.63,
POL,Europe,Poland,2022-07-16,6032078,2131,1447.857,116470,0,2.429,151342.454,53.466,36.326,2922.186,0,0.061,1.6,
POL,Europe,Poland,2022-07-17,6032475,397,1464,116470,0,2.429,151352.415,9.961,36.731,2922.186,0,0.061,1.58,
POL,Europe,Poland,2022-07-18,6032794,319,1477.143,116470,0,2.429,151360.419,8.004,37.061,2922.186,0,0.061,1.57,
POL,Europe,Poland,2022-07-19,6036042,3248,1650.571,116475,5,2.429,151441.91,81.491,41.412,2922.312,0.125,0.061,1.58,
POL,Europe,Poland,2022-07-20,6038893,2851,1822.714,116486,11,3.143,151513.44,71.53,45.731,2922.588,0.276,0.079,1.58,
POL,Europe,Poland,2022-07-21,6041891,2998,1988.143,116492,6,3.429,151588.659,75.219,49.882,2922.738,0.151,0.086,1.57,
POL,Europe,Poland,2022-07-22,6044923,3032,2139.429,116498,6,4,151664.73,76.072,53.677,2922.889,0.151,0.1,1.54,
POL,Europe,Poland,2022-07-23,6048411,3488,2333.286,116510,12,5.714,151752.243,87.513,58.541,2923.19,0.301,0.143,1.51,
POL,Europe,Poland,2022-07-24,6049052,641,2368.143,116510,0,5.714,151768.325,16.082,59.416,2923.19,0,0.143,1.47,
POL,Europe,Poland,2022-07-25,6049640,588,2406.571,116510,0,5.714,151783.078,14.753,60.38,2923.19,0,0.143,1.44,
POL,Europe,Poland,2022-07-26,6054743,5103,2671.571,116524,14,7,151911.11,128.032,67.029,2923.541,0.351,0.176,1.4,
POL,Europe,Poland,2022-07-27,6058462,3719,2795.571,116535,11,7,152004.419,93.308,70.14,2923.817,0.276,0.176,1.35,
POL,Europe,Poland,2022-07-28,6061946,3484,2865,116547,12,7.857,152091.831,87.412,71.882,2924.118,0.301,0.197,1.31,
POL,Europe,Poland,2022-07-29,6065332,3386,2915.571,116556,9,8.286,152176.784,84.953,73.151,2924.344,0.226,0.208,1.28,
POL,Europe,Poland,2022-07-30,6069016,3684,2943.571,116570,14,8.571,152269.214,92.43,73.853,2924.695,0.351,0.215,1.27,
POL,Europe,Poland,2022-07-31,6069665,649,2944.714,116570,0,8.571,152285.497,16.283,73.882,2924.695,0,0.215,1.27,
POL,Europe,Poland,2022-08-01,6070282,617,2948.857,116570,0,8.571,152300.978,15.48,73.986,2924.695,0,0.215,1.27,
POL,Europe,Poland,2022-08-02,6075927,5645,3026.286,116592,22,9.714,152442.609,141.631,75.928,2925.247,0.552,0.244,1.26,
POL,Europe,Poland,2022-08-03,6080398,4471,3133.714,116608,16,10.429,152554.784,112.176,78.624,2925.649,0.401,0.262,1.24,
POL,Europe,Poland,2022-08-04,6084876,4478,3275.714,116628,20,11.571,152667.135,112.351,82.186,2926.15,0.502,0.29,1.22,
POL,Europe,Poland,2022-08-05,6089166,4290,3404.857,116645,17,12.714,152774.77,107.634,85.427,2926.577,0.427,0.319,1.21,
POL,Europe,Poland,2022-08-06,6093571,4405,3507.857,116660,15,12.857,152885.29,110.52,88.011,2926.953,0.376,0.323,1.18,
POL,Europe,Poland,2022-08-07,6094269,698,3514.857,116660,0,12.857,152902.802,17.513,88.186,2926.953,0,0.323,1.17,
POL,Europe,Poland,2022-08-08,6094868,599,3512.286,116660,0,12.857,152917.831,15.029,88.122,2926.953,0,0.323,1.15,
POL,Europe,Poland,2022-08-09,6100827,5959,3557.143,116686,26,13.429,153067.34,149.509,89.247,2927.606,0.652,0.337,1.13,
POL,Europe,Poland,2022-08-10,6105306,4479,3558.286,116717,31,15.571,153179.716,112.376,89.276,2928.383,0.778,0.391,1.08,
POL,Europe,Poland,2022-08-11,6109621,4315,3535,116737,20,15.571,153287.978,108.262,88.692,2928.885,0.502,0.391,1.07,
POL,Europe,Poland,2022-08-12,6113843,4222,3525.286,116751,14,15.143,153393.906,105.928,88.448,2929.236,0.351,0.38,1.07,
POL,Europe,Poland,2022-08-13,6118482,4639,3558.714,116773,22,16.143,153510.297,116.391,89.287,2929.788,0.552,0.405,1.06,
POL,Europe,Poland,2022-08-14,6119257,775,3569.714,116773,0,16.143,153529.741,19.444,89.563,2929.788,0,0.405,1.04,
POL,Europe,Poland,2022-08-15,6120028,771,3594.286,116773,0,16.143,153549.085,19.344,90.179,2929.788,0,0.405,1.01,
POL,Europe,Poland,2022-08-16,6120834,806,2858.143,116773,0,12.429,153569.307,20.222,71.71,2929.788,0,0.312,0.99,
POL,Europe,Poland,2022-08-17,6128006,7172,3242.857,116798,25,11.571,153749.25,179.943,81.362,2930.416,0.627,0.29,1.12,
POL,Europe,Poland,2022-08-18,6133274,5268,3379,116826,28,12.714,153881.422,132.172,84.778,2931.118,0.703,0.319,1.15,
POL,Europe,Poland,2022-08-19,6138093,4819,3464.286,116860,34,15.571,154002.329,120.907,86.918,2931.971,0.853,0.391,1.15,
POL,Europe,Poland,2022-08-20,6142917,4824,3490.714,116881,21,15.429,154123.361,121.032,87.581,2932.498,0.527,0.387,1.12,
POL,Europe,Poland,2022-08-21,6143682,765,3489.286,116881,0,15.429,154142.555,19.194,87.545,2932.498,0,0.387,1.1,
POL,Europe,Poland,2022-08-22,6144404,722,3482.286,116881,0,15.429,154160.669,18.115,87.369,2932.498,0,0.387,1.07,
POL,Europe,Poland,2022-08-23,6150576,6172,4248.857,116909,28,19.429,154315.522,154.853,106.602,2933.201,0.703,0.487,1.04,
POL,Europe,Poland,2022-08-24,6154969,4393,3851.857,116936,27,19.714,154425.741,110.219,96.642,2933.878,0.677,0.495,0.98,
POL,Europe,Poland,2022-08-25,6158817,3848,3649,116967,31,20.143,154522.286,96.545,91.552,2934.656,0.778,0.505,0.96,
POL,Europe,Poland,2022-08-26,6162667,3850,3510.571,117007,40,21,154618.881,96.595,88.079,2935.659,1.004,0.527,0.96,
POL,Europe,Poland,2022-08-27,6166596,3929,3382.714,117030,23,21.286,154717.458,98.577,84.871,2936.236,0.577,0.534,0.96,
POL,Europe,Poland,2022-08-28,6167203,607,3360.143,117030,0,21.286,154732.687,15.229,84.305,2936.236,0,0.534,0.97,
POL,Europe,Poland,2022-08-29,6167759,556,3336.429,117030,0,21.286,154746.637,13.95,83.71,2936.236,0,0.534,0.96,
POL,Europe,Poland,2022-08-30,6173059,5300,3211.857,117059,29,21.429,154879.612,132.975,80.584,2936.964,0.728,0.538,0.94,
POL,Europe,Poland,2022-08-31,6176885,3826,3130.857,117093,34,22.429,154975.605,95.993,78.552,2937.817,0.853,0.563,0.92,
POL,Europe,Poland,2022-09-01,6180224,3339,3058.143,117119,26,21.714,155059.379,83.774,76.728,2938.469,0.652,0.545,0.93,
POL,Europe,Poland,2022-09-02,6183676,3452,3001.286,117130,11,17.571,155145.988,86.609,75.301,2938.745,0.276,0.441,0.95,
POL,Europe,Poland,2022-09-03,6186948,3272,2907.429,117153,23,17.571,155228.082,82.093,72.946,2939.322,0.577,0.441,0.98,
POL,Europe,Poland,2022-09-04,6187450,502,2892.429,117153,0,17.571,155240.677,12.595,72.57,2939.322,0,0.441,1.02,
POL,Europe,Poland,2022-09-05,6187928,478,2881.286,117153,0,17.571,155252.669,11.993,72.29,2939.322,0,0.441,1.06,
POL,Europe,Poland,2022-09-06,6193765,5837,2958,117174,21,16.429,155399.117,146.448,74.215,2939.849,0.527,0.412,1.1,
POL,Europe,Poland,2022-09-07,6198213,4448,3046.857,117194,20,14.429,155510.716,111.599,76.444,2940.351,0.502,0.362,1.13,
POL,Europe,Poland,2022-09-08,6202436,4223,3173.143,117219,25,14.286,155616.669,105.953,79.613,2940.978,0.627,0.358,1.15,
POL,Europe,Poland,2022-09-09,6206985,4549,3329.857,117233,14,14.714,155730.802,114.133,83.545,2941.33,0.351,0.369,1.17,
POL,Europe,Poland,2022-09-10,6211955,4970,3572.429,117252,19,14.143,155855.497,124.695,89.631,2941.806,0.477,0.355,1.19,
POL,Europe,Poland,2022-09-11,6212603,648,3593.286,117252,0,14.143,155871.755,16.258,90.154,2941.806,0,0.355,1.2,
POL,Europe,Poland,2022-09-12,6213262,659,3619.143,117252,0,14.143,155888.289,16.534,90.803,2941.806,0,0.355,1.22,
POL,Europe,Poland,2022-09-13,6221132,7870,3909.571,117280,28,15.143,156085.745,197.455,98.09,2942.509,0.703,0.38,1.26,
POL,Europe,Poland,2022-09-14,6227259,6127,4149.429,117299,19,15,156239.469,153.724,104.108,2942.986,0.477,0.376,1.25,
POL,Europe,Poland,2022-09-15,6233117,5858,4383,117316,17,13.857,156386.444,146.975,109.968,2943.412,0.427,0.348,1.22,
POL,Europe,Poland,2022-09-16,6238544,5427,4508.429,117341,25,15.429,156522.605,136.161,113.115,2944.039,0.627,0.387,1.18,
POL,Europe,Poland,2022-09-17,6243975,5431,4574.286,117351,10,14.143,156658.866,136.262,114.767,2944.29,0.251,0.355,1.14,
POL,Europe,Poland,2022-09-18,6244650,675,4578.143,117351,0,14.143,156675.802,16.935,114.864,2944.29,0,0.355,1.1,
POL,Europe,Poland,2022-09-19,6245370,720,4586.857,117351,0,14.143,156693.866,18.065,115.082,2944.29,0,0.355,1.08,
POL,Europe,Poland,2022-09-20,6253044,7674,4558.857,117367,16,12.429,156886.404,192.538,114.38,2944.692,0.401,0.312,1.06,
POL,Europe,Poland,2022-09-21,6258678,5634,4488.429,117391,24,13.143,157027.759,141.355,112.613,2945.294,0.602,0.33,1.04,
POL,Europe,Poland,2022-09-22,6263616,4938,4357,117412,21,13.714,157151.651,123.892,109.315,2945.821,0.527,0.344,1.01,
POL,Europe,Poland,2022-09-23,6268049,4433,4215,117431,19,12.857,157262.874,111.222,105.753,2946.297,0.477,0.323,0.98,
POL,Europe,Poland,2022-09-24,6272576,4527,4085.857,117456,25,15,157376.454,113.581,102.513,2946.925,0.627,0.376,0.97,
POL,Europe,Poland,2022-09-25,6273317,741,4095.286,117456,0,15,157395.046,18.591,102.749,2946.925,0,0.376,0.96,
POL,Europe,Poland,2022-09-26,6274048,731,4096.857,117456,0,15,157413.386,18.341,102.789,2946.925,0,0.376,0.95,
POL,Europe,Poland,2022-09-27,6280530,6482,3926.571,117481,25,16.286,157576.017,162.631,98.516,2947.552,0.627,0.409,0.93,
